Data from deutdg_800ms_5_SR4014911__0__16-52-49-162.txt Node

Date: Sun Jul 13 16:52:49 EDT 2025
User: cryst
Spectrometer: SR401491
Trigger mode: 0
Integration Time (sec): 8.000000E-1
Scans to average: 5
Electric dark correction enabled: true
Nonlinearity correction enabled: true
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
344.912	-1472.64566
345.129	-1403.47978
345.347	-1431.62585
345.565	-1440.94017
345.783	583.48071
346.001	390.46902
346.219	314.16822
346.437	458.86704
346.654	873.61094
346.872	299.31495
347.09	-143.23617
347.308	759.42696
347.526	509.58451
347.743	243.49335
347.961	1211.52627
348.179	593.93193
348.397	756.03169
348.614	1200.62436
348.832	1617.93334
349.05	1713.99868
349.268	1880.174
349.485	1883.06651
349.703	1553.50536
349.921	2148.12408
350.138	2031.20597
350.356	2081.66583
350.574	1375.33697
350.791	1652.60516
351.009	2037.3871
351.227	1753.15952
351.444	1601.31519
351.662	1804.49925
351.879	1649.28439
352.097	1734.10092
352.314	1686.62998
352.532	1866.32909
352.75	2011.62795
352.967	1989.36261
353.185	2030.38177
353.402	1696.79134
353.62	1598.82196
353.837	2149.15226
354.055	1873.56195
354.272	2221.08199
354.49	2523.13217
354.707	2484.27278
354.925	1665.05602
355.142	2023.58165
355.359	2299.28841
355.577	2285.74771
355.794	2216.76858
356.012	2503.29607
356.229	2062.51687
356.446	1800.77471
356.664	2129.40806
356.881	2496.751
357.099	1910.33109
357.316	1936.75636
357.533	2248.18806
357.751	1816.29186
357.968	2579.74761
358.185	2271.79371
358.402	2126.93958
358.62	2422.46259
358.837	2370.22847
359.054	1751.50253
359.272	1786.90877
359.489	1898.76599
359.706	2037.79916
359.923	2284.10622
360.141	2219.23342
360.358	2480.79485
360.575	2183.89459
360.792	1862.19559
361.009	2044.39158
361.226	2037.79916
361.444	2482.22696
361.661	2131.46505
361.878	2216.56317
362.095	1854.34103
362.312	2298.26269
362.529	2109.04002
362.746	2382.93225
362.963	1659.66104
363.181	1794.15264
363.398	2139.89798
363.615	2767.88852
363.832	1864.67573
364.049	1755.23067
364.266	2721.40554
364.483	2240.59133
364.7	2052.21911
364.917	1606.30124
365.134	2164.36733
365.351	2123.64811
365.568	2431.06201
365.785	1974.51413
366.002	1737.62316
366.219	1905.1684
366.436	2484.68193
366.652	2312.00586
366.869	2091.34087
367.086	2584.85516
367.303	1715.44963
367.52	1967.08841
367.737	2551.75196
367.954	2397.88685
368.171	1986.2695
368.387	2620.8024
368.604	2122.20804
368.821	2250.65167
369.038	1989.15641
369.255	2328.20677
369.471	1704.2555
369.688	2578.31743
369.905	2455.42121
370.122	2197.25176
370.339	2324.51578
370.555	1879.34754
370.772	1743.83828
370.989	2770.74186
371.205	1942.74156
371.422	2213.27655
371.639	1943.97979
371.855	2593.63932
372.072	1968.11982
372.289	1831.80437
372.505	2702.84557
372.722	1750.67402
372.939	2071.78328
373.155	2625.70297
373.372	1893.80875
373.589	2423.8959
373.805	1937.58194
374.022	1872.52875
374.238	1791.04825
374.455	2257.63138
374.671	2349.52843
374.888	2362.64604
375.104	1534.3677
375.321	1701.56024
375.537	1959.45538
375.754	2260.91568
375.97	2228.68109
376.187	2625.90715
376.403	1829.11587
376.62	2325.95119
376.836	1948.10704
377.053	2007.91767
