Data from deut_57ms_70_SR4014911__0__16-22-06-127.txt Node

Date: Sun Jul 13 16:22:06 EDT 2025
User: cryst
Spectrometer: SR401491
Trigger mode: 0
Integration Time (sec): 5.700000E-2
Scans to average: 70
Electric dark correction enabled: true
Nonlinearity correction enabled: true
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
344.912	-102.56726
345.129	-87.6498
345.347	-96.05931
345.565	-65.11838
345.783	48.22569
346.001	23.05767
346.219	8.73187
346.437	31.91033
346.654	50.16548
346.872	29.42567
347.09	-10.22056
347.308	52.58615
347.526	38.6488
347.743	8.04802
347.961	69.89688
348.179	38.7109
348.397	39.47159
348.614	67.27617
348.832	73.83523
349.05	86.14274
349.268	94.293
349.485	101.52703
349.703	67.67937
349.921	104.84133
350.138	102.76607
350.356	104.50063
350.574	51.73274
350.791	86.73162
351.009	94.12258
351.227	86.31321
351.444	79.07513
351.662	102.20851
351.879	67.27617
352.097	93.6733
352.314	74.61043
352.532	76.56382
352.75	74.19182
352.967	103.55593
353.185	103.463
353.402	84.91844
353.62	69.35415
353.837	111.84033
354.055	98.16584
354.272	125.39966
354.49	125.6163
354.707	124.79613
354.925	64.14339
355.142	106.45188
355.359	116.8562
355.577	117.30511
355.794	119.41023
356.012	140.05045
356.229	103.7108
356.446	91.16334
356.664	104.59355
356.881	128.09215
357.099	83.86457
357.316	96.50834
357.533	106.59125
357.751	83.36861
357.968	154.4616
358.185	116.39181
358.402	98.72349
358.62	133.15147
358.837	120.58655
359.054	94.63383
359.272	86.09625
359.489	104.91877
359.706	108.9914
359.923	121.09731
360.141	105.84794
360.358	110.7875
360.575	101.41861
360.792	93.4409
361.009	90.88444
361.226	103.72629
361.444	149.17426
361.661	113.91491
361.878	107.81458
362.095	93.34794
362.312	118.18742
362.529	118.01715
362.746	112.78474
362.963	70.62568
363.181	85.10441
363.398	116.50017
363.615	136.74039
363.832	94.74228
364.049	88.65316
364.266	140.76191
364.483	110.72556
364.7	80.14469
364.917	75.41661
365.134	109.42495
365.351	103.21521
365.568	119.19353
365.785	85.50735
366.002	85.38337
366.219	81.5707
366.436	130.87721
366.652	140.00405
366.869	118.17194
367.086	126.73046
367.303	73.0135
367.52	84.59298
367.737	127.27205
367.954	118.83753
368.171	98.56859
368.387	163.19433
368.604	105.12009
368.821	114.89021
369.038	96.61677
369.255	112.70733
369.471	93.36344
369.688	120.69489
369.905	131.20212
370.122	122.73785
370.339	109.48688
370.555	78.22255
370.772	82.51617
370.989	164.10608
371.205	94.47891
371.422	118.69822
371.639	88.04882
371.855	146.00446
372.072	108.75913
372.289	90.89994
372.505	145.78798
372.722	90.09422
372.939	111.87129
373.155	127.90647
373.372	104.91877
373.589	115.88097
373.805	93.8747
374.022	86.06525
374.238	97.93349
374.455	106.63771
374.671	126.5293
374.888	113.38854
375.104	73.66468
375.321	75.09104
375.537	102.39436
375.754	115.81904
375.97	117.27415
376.187	153.31764
376.403	96.04359
376.62	101.12433
376.836	88.8546
377.053	101.32568
377.269	102.62668
377.486	90.49708
377.702	72.17623
377.918	74.26934
378.135	104.67098
378.351	118.35769
378.568	108.92946
378.784	109.39398
379	99.09525
379.217	98.87839
379.433	95.14507
379.649	135.73492
379.865	101.6974
380.082	132.81112
380.298	85.30588
380.514	145.5251
380.731	108.60429
380.947	78.7186
381.163	116.88716
381.379	101.49605
381.596	111.14361
381.812	137.11163
382.028	113.31113
382.244	111.29843
382.46	103.66434
382.676	151.86444
382.893	121.94854
383.109	90.28015
383.325	97.65466
383.541	138.76669
383.757	77.7885
383.973	105.63113
384.189	144.55088
384.405	101.01591
384.622	115.33915
384.838	123.34142
385.054	114.31742
385.27	131.75909
385.486	104.40771
385.702	95.4704
385.918	107.93846
386.134	113.18727
386.35	130.78438
