Wavelength [nm]    	Intensity [counts]
344.911590576171875	-1516.3502197265625
345.129486083984375	-1516.3502197265625
345.34735107421875 	-1583.1475830078125
345.56524658203125 	-1495.309814453125
345.783111572265625	552.09222412109375
346.000946044921875	462.27923583984375
346.218780517578125	294.7784423828125
346.436614990234375	482.616790771484375
346.654449462890625	777.65655517578125
346.87225341796875 	342.117767333984375
347.090057373046875	16.681848526000976562
347.307861328125   	938.46868896484375
347.525634765625   	501.87158203125
347.743408203125   	196.6253509521484375
347.961181640625   	1268.4901123046875
348.178955078125   	632.06787109375
348.396697998046875	822.16485595703125
348.614410400390625	759.6248779296875
348.8321533203125  	620.35052490234375
349.04986572265625 	639.522216796875
349.267578125      	737.33740234375
349.485260009765625	793.55889892578125
349.702972412109375	533.93658447265625
349.920654296875   	1067.028564453125
350.1383056640625  	915.238037109375
350.35595703125    	780.83758544921875
350.5736083984375  	344.26776123046875
350.791259765625   	715.0352783203125
351.008880615234375	906.78692626953125
351.22650146484375 	797.79833984375
351.444122314453125	807.3350830078125
351.661712646484375	849.689208984375
351.879302978515625	805.216064453125
352.096893310546875	1054.40283203125
352.314453125      	1008.07232666015625
352.532012939453125	1227.6500244140625
352.74957275390625 	1416.855224609375
352.96710205078125 	1628.0950927734375
353.184661865234375	1774.267333984375
353.40216064453125 	1203.5457763671875
353.61968994140625 	744.7681884765625
353.837188720703125	1171.034423828125
354.0546875        	676.7684326171875
354.27215576171875 	1366.7611083984375
354.4896240234375  	1453.3460693359375
354.70709228515625 	1611.4805908203125
354.924560546875   	1030.191650390625
355.141998291015625	1528.319580078125
355.35943603515625 	1846.67822265625
355.57684326171875 	2190.867919921875
355.794281005859375	2261.722900390625
356.011688232421875	2808.627685546875
356.22906494140625 	2243.246826171875
356.44647216796875 	2472.8017578125
356.663818359375   	3029.3740234375
356.881195068359375	3699.84423828125
357.098541259765625	3023.277587890625
357.315887451171875	3091.330810546875
357.533233642578125	2110.67236328125
357.75054931640625 	834.87109375
357.967864990234375	1176.280029296875
358.1851806640625  	1002.80389404296875
358.402496337890625	729.905029296875
358.619781494140625	965.90399169921875
358.8370361328125  	922.6312255859375
359.0543212890625  	421.563751220703125
359.271575927734375	352.8660888671875
359.48883056640625 	477.266082763671875
359.7060546875     	617.15411376953125
359.92327880859375 	971.17767333984375
360.1405029296875  	664.0030517578125
360.357696533203125	743.706787109375
360.574920654296875	806.27557373046875
