Wavelength [nm]    	Intensity [counts]
344.911590576171875	-1816.9388427734375
345.129486083984375	-1816.9388427734375
345.34735107421875 	-1825.2764892578125
345.56524658203125 	-1764.62890625
345.783111572265625	533.1533203125
346.000946044921875	467.918212890625
346.218780517578125	630.22198486328125
346.436614990234375	618.50396728515625
346.654449462890625	837.27081298828125
346.87225341796875 	432.56964111328125
347.090057373046875	23.496858596801757812
347.307861328125   	1203.825439453125
347.525634765625   	528.8797607421875
347.743408203125   	186.107025146484375
347.961181640625   	1373.3046875
348.178955078125   	864.7833251953125
348.396697998046875	767.3338623046875
348.614410400390625	581.1910400390625
348.8321533203125  	738.68231201171875
349.04986572265625 	655.77398681640625
349.267578125      	824.5654296875
349.485260009765625	695.12799072265625
349.702972412109375	428.282196044921875
349.920654296875   	1166.0682373046875
350.1383056640625  	741.8670654296875
350.35595703125    	637.6767578125
350.5736083984375  	300.44903564453125
350.791259765625   	702.568115234375
351.008880615234375	622.76556396484375
351.22650146484375 	496.809600830078125
351.444122314453125	706.81884765625
351.661712646484375	583.32440185546875
351.879302978515625	369.26788330078125
352.096893310546875	573.7232666015625
352.314453125      	560.91729736328125
352.532012939453125	697.25390625
352.74957275390625 	526.7427978515625
352.96710205078125 	560.91729736328125
353.184661865234375	937.6947021484375
353.40216064453125 	457.210845947265625
353.61968994140625 	259.511016845703125
353.837188720703125	524.60565185546875
354.0546875        	780.0601806640625
354.27215576171875 	1211.1629638671875
354.4896240234375  	1087.2913818359375
354.70709228515625 	768.39459228515625
354.924560546875   	509.641632080078125
355.141998291015625	618.50396728515625
355.35943603515625 	784.30133056640625
355.57684326171875 	704.69354248046875
355.794281005859375	860.55206298828125
356.011688232421875	1265.62939453125
356.22906494140625 	517.12451171875
356.44647216796875 	328.426116943359375
356.663818359375   	1098.8553466796875
356.881195068359375	1194.3895263671875
357.098541259765625	591.85626220703125
357.315887451171875	584.3909912109375
357.533233642578125	1086.239990234375
357.75054931640625 	663.22296142578125
357.967864990234375	716.38104248046875
358.1851806640625  	826.68328857421875
358.402496337890625	997.81591796875
358.619781494140625	1098.8553466796875
358.8370361328125  	819.27020263671875
359.0543212890625  	343.4796142578125
359.271575927734375	492.5311279296875
359.48883056640625 	829.85992431640625
359.7060546875     	565.1865234375
359.92327880859375 	1004.1387939453125
360.1405029296875  	724.8785400390625
360.357696533203125	894.388427734375
360.574920654296875	717.443359375
360.792083740234375	700.4425048828125
361.00927734375    	689.8126220703125
361.2264404296875  	888.0465087890625
361.443603515625   	679.1793212890625
361.6607666015625  	740.80548095703125
361.877899169921875	1048.369140625
362.09503173828125 	813.97412109375
362.3121337890625  	741.8670654296875
362.52923583984375 	540.630615234375
362.746337890625   	1128.275146484375
362.96343994140625 	521.399658203125
363.180511474609375	492.5311279296875
363.3975830078125  	711.06903076171875
363.614654541015625	1463.0025634765625
363.831695556640625	377.858978271484375
364.048736572265625	376.785247802734375
364.2657470703125  	973.56829833984375
364.4827880859375  	1260.395263671875
364.699798583984375	788.54180908203125
364.916778564453125	213.1158905029296875
365.1337890625     	725.9405517578125
365.35076904296875 	696.19097900390625
365.567718505859375	1381.656494140625
365.784698486328125	656.8382568359375
366.00164794921875 	161.2358551025390625
366.21856689453125 	675.9886474609375
366.435516357421875	954.580810546875
366.652435302734375	767.3338623046875
366.86932373046875 	518.19342041015625
367.08624267578125 	1314.7967529296875
367.303131103515625	526.7427978515625
367.52001953125    	688.74945068359375
367.73687744140625 	835.153564453125
367.9537353515625  	1121.9727783203125
368.17059326171875 	603.58392333984375
368.387420654296875	1010.4605712890625
368.604248046875   	771.5765380859375
368.821075439453125	977.786376953125
369.037872314453125	634.48199462890625
369.254669189453125	816.0926513671875
369.471466064453125	427.210205078125
369.688262939453125	1509.8656005859375
369.905029296875   	1186.0001220703125
370.12176513671875 	802.32000732421875
370.338531494140625	569.4552001953125
370.555267333984375	623.830810546875
370.772003173828125	634.48199462890625
370.98870849609375 	1139.8267822265625
371.205413818359375	489.321868896484375
371.422119140625   	1013.62109375
371.638824462890625	475.411163330078125
371.855499267578125	1073.6204833984375
372.0721435546875  	600.38592529296875
372.288818359375   	718.505615234375
372.505462646484375	1515.069580078125
372.72210693359375 	285.37335205078125
372.938720703125   	772.63714599609375
373.155364990234375	1503.619873046875
373.3719482421875  	661.0948486328125
373.58856201171875 	756.7249755859375
373.805145263671875	435.784820556640625
374.021728515625   	750.358154296875
374.23828125       	376.785247802734375
374.454833984375   	651.5167236328125
374.67138671875    	854.20416259765625
374.887939453125   	1077.8275146484375
375.104461669921875	41.975078582763671875
375.32098388671875 	223.9122161865234375
375.5374755859375  	457.210845947265625
375.75396728515625 	1134.5765380859375
375.970458984375   	1125.1240234375
376.18695068359375 	1029.419677734375
376.403411865234375	443.28564453125
376.619873046875   	862.667724609375
376.8363037109375  	606.78167724609375
377.052734375      	755.6639404296875
377.2691650390625  	699.37969970703125
377.485595703125   	651.5167236328125
377.701995849609375	415.416168212890625
377.91839599609375 	346.704376220703125
378.134765625      	665.3509521484375
378.35113525390625 	1031.525634765625
378.5675048828125  	736.55902099609375
378.78387451171875 	870.07177734375
379.000213623046875	733.37384033203125
379.216552734375   	898.61566162109375
379.432861328125   	720.63006591796875
379.649169921875   	495.74005126953125
379.865478515625   	382.153594970703125
380.081787109375   	1092.5482177734375
380.298065185546875	114.6777191162109375
380.51434326171875 	945.0833740234375
380.7305908203125  	603.58392333984375
380.94683837890625 	621.7001953125
381.1630859375     	1166.0682373046875
381.37933349609375 	720.63006591796875
381.595550537109375	560.91729736328125
381.811737060546875	1337.7916259765625
382.0279541015625  	1157.6728515625
382.244140625      	624.8961181640625
382.4603271484375  	422.922027587890625
382.676483154296875	1252.01953125
382.89263916015625 	1035.7373046875
383.108795166015625	655.77398681640625
383.324951171875   	513.91778564453125
383.54107666015625 	1253.0665283203125
383.7572021484375  	86.48790740966796875
383.973297119140625	653.64544677734375
384.18939208984375 	806.558349609375
384.405487060546875	967.24017333984375
384.621551513671875	950.3599853515625
384.837615966796875	840.44647216796875
385.053680419921875	548.106201171875
385.26971435546875 	1450.4974365234375
385.48577880859375 	517.12451171875
385.7017822265625  	259.511016845703125
385.917816162109375	684.49639892578125
386.133819580078125	537.42633056640625
386.34979248046875 	963.0208740234375
386.5657958984375  	828.80108642578125
386.781768798828125	607.8475341796875
386.99774169921875 	1214.3072509765625
387.21368408203125 	813.97412109375
387.42962646484375 	623.830810546875
387.64556884765625 	869.01409912109375
387.861480712890625	1106.21240234375
388.077392578125   	657.9024658203125
388.293304443359375	852.087890625
388.509185791015625	737.6207275390625
388.725067138671875	991.49200439453125
388.940948486328125	1186.0001220703125
389.15679931640625 	583.32440185546875
389.372650146484375	716.38104248046875
389.5885009765625  	1059.94482421875
389.8043212890625  	1041.0010986328125
390.0201416015625  	914.463623046875
390.235931396484375	293.989013671875
390.451751708984375	632.35211181640625
390.66754150390625 	1031.525634765625
390.88330078125    	872.1868896484375
391.09906005859375 	808.67724609375
391.3148193359375  	1079.9307861328125
391.53057861328125 	652.58111572265625
391.746307373046875	449.713409423828125
391.9620361328125  	660.03076171875
392.177734375      	835.153564453125
392.393463134765625	272.445098876953125
392.609130859375   	824.5654296875
392.8248291015625  	464.706390380859375
393.040496826171875	472.20013427734375
393.25616455078125 	811.85552978515625
393.4718017578125  	697.25390625
393.687469482421875	775.818603515625
393.903076171875   	1440.0738525390625
394.11871337890625 	665.3509521484375
394.334320068359375	466.847625732421875
394.5499267578125  	856.32025146484375
394.7655029296875  	637.6767578125
394.9810791015625  	1195.43798828125
395.1966552734375  	525.67425537109375
395.412200927734375	885.93231201171875
395.62774658203125 	754.60284423828125
395.843292236328125	1025.2073974609375
396.058837890625   	819.27020263671875
396.27435302734375 	576.9239501953125
396.489837646484375	1720.6866455078125
396.705322265625   	975.6773681640625
396.92083740234375 	113.59403228759765625
397.13629150390625 	732.31207275390625
397.35174560546875 	970.40435791015625
397.56719970703125 	718.505615234375
397.78265380859375 	461.494232177734375
397.998077392578125	624.8961181640625
398.2135009765625  	755.6639404296875
398.428924560546875	332.7279052734375
398.644317626953125	708.94403076171875
398.859710693359375	457.210845947265625
399.0750732421875  	1239.45263671875
399.29046630859375 	542.7667236328125
399.50579833984375 	436.85650634765625
399.721160888671875	533.1533203125
399.936492919921875	1123.023193359375
400.151824951171875	403.617523193359375
400.36712646484375 	694.06500244140625
400.582427978515625	582.25775146484375
400.7977294921875  	1132.4761962890625
401.01300048828125 	380.006378173828125
401.228271484375   	690.875732421875
401.44354248046875 	669.60638427734375
401.6588134765625  	831.97747802734375
401.874053955078125	1562.9188232421875
402.089263916015625	703.630859375
402.30450439453125 	841.5048828125
402.51971435546875 	917.63238525390625
402.734893798828125	436.85650634765625
402.950103759765625	503.226287841796875
403.165283203125   	613.1761474609375
403.38043212890625 	1259.348388671875
403.5955810546875  	792.7818603515625
403.81072998046875 	628.09173583984375
404.02587890625    	965.130615234375
404.240997314453125	680.2427978515625
404.45611572265625 	572.65631103515625
404.67120361328125 	806.558349609375
404.88629150390625 	654.70977783203125
405.10137939453125 	433.64141845703125
405.31646728515625 	699.37969970703125
405.531524658203125	828.80108642578125
405.74658203125    	592.922607421875
405.96160888671875 	1088.3428955078125
406.1766357421875  	1009.4071044921875
406.39166259765625 	397.179962158203125
406.606658935546875	817.15185546875
406.8216552734375  	1036.7900390625
407.036651611328125	674.925048828125
407.251617431640625	863.72552490234375
407.466583251953125	477.551666259765625
407.681549072265625	804.439208984375
407.896484375      	435.784820556640625
408.111419677734375	302.602081298828125
408.326324462890625	229.3088226318359375
408.541259765625   	1352.418212890625
408.756134033203125	729.12646484375
408.971038818359375	872.1868896484375
409.1859130859375  	794.90167236328125
409.400787353515625	1188.09765625
409.615631103515625	355.302032470703125
409.830474853515625	670.67022705078125
410.045318603515625	595.05517578125
410.2601318359375  	498.948638916015625
410.4749755859375  	476.481414794921875
410.68975830078125 	591.85626220703125
410.904541015625   	577.99078369140625
411.11932373046875 	304.754974365234375
411.3341064453125  	449.713409423828125
411.548858642578125	503.226287841796875
411.76361083984375 	813.97412109375
411.978363037109375	1183.9024658203125
412.193084716796875	843.62176513671875
412.407806396484375	263.823028564453125
412.62249755859375 	23.496858596801757812
412.83721923828125 	1107.2633056640625
413.0518798828125  	1108.3140869140625
413.266571044921875	836.212158203125
413.481231689453125	561.98468017578125
413.69586181640625 	719.56787109375
413.9105224609375  	374.637603759765625
414.125152587890625	434.713134765625
414.33978271484375 	425.066192626953125
414.55438232421875 	568.3880615234375
414.76898193359375 	1199.6319580078125
414.98358154296875 	684.49639892578125
415.198150634765625	203.3956756591796875
415.4127197265625  	393.960662841796875
415.62725830078125 	665.3509521484375
415.841796875      	688.74945068359375
416.05633544921875 	811.85552978515625
416.2708740234375  	602.51800537109375
416.485382080078125	852.087890625
416.69989013671875 	847.8551025390625
416.91436767578125 	421.849853515625
417.12884521484375 	541.69873046875
417.34332275390625 	624.8961181640625
417.557769775390625	771.5765380859375
417.772216796875   	654.70977783203125
417.986663818359375	900.72918701171875
418.201080322265625	929.248779296875
418.415496826171875	246.571136474609375
418.629913330078125	664.28692626953125
418.84429931640625 	804.439208984375
419.058685302734375	1089.3941650390625
419.273040771484375	464.706390380859375
419.487396240234375	1012.567626953125
419.701751708984375	978.84088134765625
419.91607666015625 	1510.9063720703125
420.13043212890625 	506.43414306640625
420.3447265625     	462.564971923828125
420.559051513671875	387.521026611328125
420.773345947265625	492.5311279296875
420.98760986328125 	495.74005126953125
421.201904296875   	680.2427978515625
421.4161376953125  	653.64544677734375
421.630401611328125	651.5167236328125
421.844635009765625	480.762176513671875
422.058868408203125	740.80548095703125
422.2730712890625  	230.388031005859375
422.4873046875     	836.212158203125
422.70147705078125 	494.670440673828125
422.915679931640625	836.212158203125
423.129852294921875	652.58111572265625
423.343994140625   	257.35479736328125
423.55816650390625 	383.2271728515625
423.772308349609375	315.516937255859375
423.986419677734375	783.2410888671875
424.2005615234375  	429.354095458984375
424.4146728515625  	678.11578369140625
424.628753662109375	540.630615234375
424.84283447265625 	966.1854248046875
425.056915283203125	1276.0953369140625
425.27099609375    	265.978790283203125
425.48504638671875 	-6.9659051895141601562
425.699066162109375	435.784820556640625
425.913116455078125	1256.2076416015625
426.12713623046875 	760.968994140625
426.34112548828125 	507.50335693359375
426.55511474609375 	762.02984619140625
426.76910400390625 	631.28704833984375
426.98309326171875 	788.54180908203125
427.197052001953125	535.2899169921875
427.4110107421875  	1030.47265625
427.62493896484375 	1414.0042724609375
427.8388671875     	536.35809326171875
428.05279541015625 	732.31207275390625
428.2667236328125  	644.06512451171875
428.480621337890625	1139.8267822265625
428.69451904296875 	284.296234130859375
428.90838623046875 	-191.594573974609375
429.12225341796875 	788.54180908203125
429.336090087890625	670.67022705078125
429.5499267578125  	461.494232177734375
