Wavelength [nm]    	Intensity [counts]
344.911590576171875	-1879.8553466796875
345.129486083984375	-1879.8553466796875
345.34735107421875 	-1828.533447265625
345.56524658203125 	-1830.9168701171875
345.783111572265625	484.257568359375
346.000946044921875	457.496337890625
346.218780517578125	661.3785400390625
346.436614990234375	764.43438720703125
346.654449462890625	738.96539306640625
346.87225341796875 	375.997711181640625
347.090057373046875	213.403778076171875
347.307861328125   	1097.0333251953125
347.525634765625   	553.72943115234375
347.743408203125   	299.65948486328125
347.961181640625   	1369.4066162109375
348.178955078125   	995.98907470703125
348.396697998046875	810.01910400390625
348.614410400390625	609.19744873046875
348.8321533203125  	789.88446044921875
349.04986572265625 	736.84210205078125
349.267578125      	829.0833740234375
349.485260009765625	661.3785400390625
349.702972412109375	447.8565673828125
349.920654296875   	1248.110107421875
350.1383056640625  	787.76434326171875
350.35595703125    	561.20184326171875
350.5736083984375  	303.96551513671875
350.791259765625   	693.28533935546875
351.008880615234375	769.738037109375
351.22650146484375 	512.0648193359375
351.444122314453125	631.57098388671875
351.661712646484375	745.33441162109375
351.879302978515625	399.612030029296875
352.096893310546875	541.98345947265625
352.314453125      	634.76593017578125
352.532012939453125	799.42340087890625
352.74957275390625 	551.5941162109375
352.96710205078125 	418.919036865234375
353.184661865234375	1031.806396484375
353.40216064453125 	504.5806884765625
353.61968994140625 	317.955718994140625
353.837188720703125	588.94140625
354.0546875        	903.1241455078125
354.27215576171875 	1195.717529296875
354.4896240234375  	1077.05615234375
354.70709228515625 	784.58392333984375
354.924560546875   	597.4718017578125
355.141998291015625	663.506591796875
355.35943603515625 	695.411376953125
355.57684326171875 	858.71826171875
355.794281005859375	902.06756591796875
356.011688232421875	1317.16650390625
356.22906494140625 	581.47540283203125
356.44647216796875 	532.36981201171875
356.663818359375   	1001.25848388671875
356.881195068359375	1268.0018310546875
357.098541259765625	525.95916748046875
357.315887451171875	532.36981201171875
357.533233642578125	1163.199951171875
357.75054931640625 	665.63458251953125
357.967864990234375	821.67071533203125
358.1851806640625  	898.8974609375
358.402496337890625	1142.206787109375
358.619781494140625	1328.664794921875
358.8370361328125  	860.83404541015625
359.0543212890625  	278.11981201171875
359.271575927734375	403.903533935546875
359.48883056640625 	725.16168212890625
359.7060546875     	696.474365234375
359.92327880859375 	888.32830810546875
360.1405029296875  	998.096923828125
360.357696533203125	841.78704833984375
